"","antibodyName","doseLevel","treatmentTime","imagingType","imageFileName","zone","CV","Iso","ContrastN","CorrelationN","EnergyN","HomogeneityN","EntropyN","StdN","MeanN","RangeN"
"1082","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-02.czi - C=0_new.tif","zone 2",0.189109357684435,9.04347826086957,0.275114096609485,0.828607895492007,0.31561982274469,0.88494979652539,5.67507081755666,0.109004226833115,0.197478539921072,0.96050009371188
"1083","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-02.czi - C=0_new.tif","zone 3",0.194084959639357,10.2083333333333,0.287407258613067,0.825579174951451,0.227144473226331,0.870458055761033,5.94749307573514,0.111749826465303,0.232018457994412,0.963879622854771
"1084","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-02.czi - C=0_new.tif","zone 4",0.185025689238648,10.4583333333333,0.311806586487773,0.804249419416017,0.29803181681703,0.877874275158997,5.82291486843789,0.107277272475352,0.186282998945281,0.966837325283899
"1085","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-03.czi - C=0_new.tif","zone 1",0.183599711747706,7.29166666666667,0.197430800003401,0.863549305715348,0.353264877999442,0.912645683476176,5.42196569913207,0.108703310419403,0.149987923898423,0.982064942305757
"1086","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-03.czi - C=0_new.tif","zone 2",0.200462853430566,7.8695652173913,0.196869906797443,0.843084106086146,0.374078161903471,0.911525994120472,5.35120267878248,0.099285443442993,0.151114772272056,0.976892365667206
"1087","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-03.czi - C=0_new.tif","zone 3",0.170568832146564,6.58333333333333,0.2101942191273,0.818076629521224,0.436047980122328,0.916237114005212,5.40557922989442,0.094036532591069,0.125557807711852,0.983732750953419
"1088","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-03.czi - C=0_new.tif","zone 4",0.165693507815361,10.2916666666667,0.247626315767099,0.785764717362421,0.3229558217106,0.892028942726123,5.52044725586204,0.0899474924270206,0.162225459425658,0.969994787281988
"1089","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-04.czi - C=0_new.tif","zone 1",0.177230321765815,7.40909090909091,0.197634030850284,0.855306360047298,0.351022332916785,0.913139579360883,5.71550434358806,0.109111703804414,0.151933263717181,0.984478767597432
"1090","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-04.czi - C=0_new.tif","zone 2",0.164789334266521,5.54545454545454,0.228360267041397,0.90078600683325,0.305900919384107,0.899978336013288,5.83868207117875,0.138040609035305,0.189700885053306,0.980512026562095
"1091","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-04.czi - C=0_new.tif","zone 3",0.191702643315069,6.68181818181818,0.195524958028402,0.870029792470111,0.375718819111029,0.914584985530233,5.32129688220766,0.109024756715787,0.149733081976426,0.98148932976739
"1092","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-04.czi - C=0_new.tif","zone 4",0.189502980319281,8.13636363636364,0.201007028503585,0.837396216115285,0.373697704648516,0.912406773085263,5.55518585696856,0.0972252862038159,0.142403770894325,0.979677304935982
"1093","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-05.czi - C=0_new.tif","zone 1",0.171041510419316,5.33333333333333,0.193619114121008,0.860642699866937,0.398189854956652,0.91850782951772,5.72617867580307,0.105983876998385,0.141840836140729,0.983155465442102
"1094","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-05.czi - C=0_new.tif","zone 2",0.20827516041127,6.8695652173913,0.200661711537864,0.853416261658345,0.380851519648938,0.910921103325748,5.38654317441568,0.106494793855945,0.159338611543288,0.97864997333429
"1095","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-05.czi - C=0_new.tif","zone 3",0.173749083206485,6,0.204797059306282,0.872695525750469,0.360010233331053,0.910953395394436,5.57527961480619,0.112505111315455,0.145504980047667,0.980074380171255
"1096","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-05.czi - C=0_new.tif","zone 4",0.160840423196385,6.22727272727273,0.181477806068026,0.872930281431427,0.372384822418888,0.917718847130406,5.40404559835069,0.107825125080953,0.149636624206379,0.981256239831272
"1097","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-06.czi - C=0_new.tif","zone 1",0.178743664147827,5.23809523809524,0.182062119511614,0.864939658999457,0.38469638282333,0.918713643194584,5.54345639056676,0.105256973480409,0.146842246792591,0.98310127285368
"1098","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-06.czi - C=0_new.tif","zone 2",0.162506722390426,6.5,0.225421489922179,0.864238933259386,0.350698916335511,0.908233130420917,5.85633020173382,0.11213983041511,0.158444693466578,0.97763708451153
"1099","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-06.czi - C=0_new.tif","zone 3",0.155588718534497,5.76190476190476,0.188550840293264,0.842995606017923,0.443682450459511,0.92324822693251,5.53857208749957,0.0965910245912044,0.121665131364647,0.987948281045099
"1100","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-06.czi - C=0_new.tif","zone 4",0.168127844861293,7,0.222066788175604,0.881566239056771,0.345089252836171,0.911377637993914,5.9272389212443,0.119210464592995,0.157753138718115,0.97738540740596
"1101","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-07.czi - C=0_new.tif","zone 1",0.177505935598601,4.28,0.199742291602898,0.91833978052875,0.345339223613952,0.919025837718211,6.2974172463873,0.152051271689451,0.167143243586679,0.98638285207971
"1102","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-07.czi - C=0_new.tif","zone 2",0.140548936400342,4.66666666666667,0.213014541458355,0.86946401379106,0.39950409042554,0.915300221784544,5.74481351524912,0.114331057096709,0.147935385414398,0.981258694376773
"1103","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-07.czi - C=0_new.tif","zone 3",0.14918276973423,5.60869565217391,0.236400400580242,0.877312752257799,0.333124923943092,0.907366805168189,6.10341642606621,0.124480067804569,0.169441436482456,0.97777075868048
"1104","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-07.czi - C=0_new.tif","zone 4",0.140072191947183,5.39130434782609,0.237816216623858,0.898617706334289,0.339073214416075,0.907546475773694,6.11868074924191,0.14067651518671,0.171707115858403,0.984748440857151
"1105","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-08.czi - C=0_new.tif","zone 1",0.160370664422319,5.6,0.197105958575656,0.870356182024227,0.389367427064516,0.918820339396855,5.70519495398847,0.112336296132726,0.144657066119608,0.982113510549624
"1106","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-08.czi - C=0_new.tif","zone 2",0.152352230511326,4.80952380952381,0.186590095276964,0.865072288336534,0.368328560721987,0.917399759985619,5.39006679052548,0.106783911170194,0.142289401447473,0.985375608720693
"1107","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-08.czi - C=0_new.tif","zone 3",0.153262529314935,6.26086956521739,0.193654163505942,0.869669625024742,0.348532556353907,0.915420168363899,5.71882375813964,0.106725829678123,0.144605344446341,0.984129460653957
"1108","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-08.czi - C=0_new.tif","zone 4",0.165542388858455,7.5,0.190513572362746,0.836654123539208,0.373365195321537,0.913600645679101,5.26421017481562,0.0961996903720476,0.144340355861614,0.979517830466831
"1109","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-09.czi - C=0_new.tif","zone 1",0.164388172333666,6.1304347826087,0.258639735075835,0.890511043518389,0.284660204732951,0.894156929100276,6.17563886526854,0.140089203726931,0.185917168232143,0.977505463816289
"1110","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-09.czi - C=0_new.tif","zone 2",0.139352703688044,6.95833333333333,0.197633893650308,0.848837097994108,0.352269933907627,0.912013293002982,5.78407817783472,0.101803908551175,0.15526431501845,0.979697971208086
"1111","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-09.czi - C=0_new.tif","zone 3",0.150872415507616,6.39130434782609,0.193025789293905,0.867686448458271,0.367601818894913,0.916607779438148,5.48894309391539,0.111137691280402,0.148743233867357,0.981612902533967
"1112","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-09.czi - C=0_new.tif","zone 4",0.157887707512545,6.63636363636364,0.210963375722329,0.855362289357512,0.370746858435476,0.912095497063644,5.56562505310229,0.107829956221961,0.144665550528411,0.981649145243106
"1113","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-10.czi - C=0_new.tif","zone 1",0.201289755175636,8.38095238095238,0.185162689910165,0.862327764967275,0.386671277420373,0.919531449889074,5.46832030275735,0.100243796754206,0.140646448498743,0.977565988002092
"1114","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-10.czi - C=0_new.tif","zone 2",0.158293191042291,5.73913043478261,0.184470151670415,0.859837219430698,0.402032814733337,0.924705558734764,5.6653731594687,0.100529091174654,0.13632633438864,0.978765061587797
"1115","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-10.czi - C=0_new.tif","zone 3",0.151462687415132,4.45,0.163993635853484,0.866950949202883,0.465498838454706,0.932751079852153,5.62281852270474,0.100630173974509,0.118001347910832,0.986135549849769
"1116","AK23","2ug","4h","IF","63X-IF-AK23-2-4h-P2B7-10.czi - C=0_new.tif","zone 4",0.164111145715824,6.39130434782609,0.190030287503937,0.865603447054101,0.409262154395273,0.921603463108404,5.65681579010223,0.105409971030109,0.14013481883002,0.981388719892032
"1117","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-01-Image Export-64.tif","zone 1",NA,NA,0.438717794102643,0.836398834223371,0.174939119355316,0.817114818215828,4.92463035117284,0.145214238251733,0.249412464035394,0.985509889508576
"1118","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-01-Image Export-64.tif","zone 2",NA,NA,0.37505060708091,0.872235601395308,0.191555848974466,0.839735998537564,4.98638980927289,0.149938280325242,0.225812345475269,0.994493197651092
"1119","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-01-Image Export-64.tif","zone 3",NA,NA,0.407172819100092,0.845181886782245,0.185974602862545,0.826938044417236,4.82610884394572,0.143145023776028,0.230186884115944,0.992586378724582
"1120","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-01-Image Export-64.tif","zone 4",NA,NA,0.368268482807877,0.851364103603242,0.23722421554366,0.843841158045098,4.81245798557604,0.138787091680698,0.216588829377998,0.992545009876534
"1121","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-02-Image Export-65.tif","zone 1",NA,NA,0.435869901030507,0.845780609666857,0.157202855523963,0.817081959323879,4.88160814123457,0.148546981555775,0.247713296869127,0.995504755371249
"1122","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-02-Image Export-65.tif","zone 2",NA,NA,0.37318930721355,0.853986910016539,0.228796821927035,0.840116657653981,4.68178333459521,0.141327334158529,0.214436676091065,0.99235604883304
"1123","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-02-Image Export-65.tif","zone 3",NA,NA,0.41416390164269,0.841390735163552,0.189733543990559,0.824940586674829,4.79624106861987,0.143128658955531,0.23600280527782,0.987941960945908
"1124","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-02-Image Export-65.tif","zone 4",NA,NA,0.417443118049179,0.848219502484822,0.19356469236401,0.825210771860014,4.94817858506101,0.144864978674984,0.243729481937686,0.985801462308799
"1125","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-03-Image Export-66.tif","zone 1",NA,NA,0.441544985205591,0.849604542166964,0.159862116935776,0.816700274801891,5.06359319501731,0.151595725256592,0.257967104977356,0.984679934202013
"1126","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-03-Image Export-66.tif","zone 2",NA,NA,0.452294816855423,0.826508196459355,0.174012826276808,0.815082857701595,4.95287629181526,0.144220773604236,0.257822538191219,0.982374330106295
"1127","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-03-Image Export-66.tif","zone 3",NA,NA,0.428824079175594,0.842532106617603,0.184249425398446,0.821515626636738,4.96374763111366,0.145734278811551,0.250507172820306,0.98049454661054
"1128","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-03-Image Export-66.tif","zone 4",NA,NA,0.397330323436384,0.849861442601645,0.201784639647571,0.832253826480291,4.86667297176338,0.141591949923482,0.225103161729665,0.991038792696623
"1129","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-04-Image Export-67.tif","zone 1",NA,NA,0.371597541067238,0.874843860210864,0.202843502075774,0.841031456654083,4.95736909287423,0.152770920974419,0.223176000553984,0.994697529777621
"1130","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-04-Image Export-67.tif","zone 2",NA,NA,0.406467931843689,0.860993987631893,0.192015270048727,0.82813310835629,4.91924089868678,0.152668640027484,0.241929238079813,0.989739688064777
"1131","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-04-Image Export-67.tif","zone 3",NA,NA,0.442689868380778,0.836471947855686,0.169025466257085,0.815661454953576,4.82104876794273,0.147290084020524,0.249040405721943,0.983454848724295
"1132","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-04-Image Export-67.tif","zone 4",NA,NA,0.422979410264259,0.837962526896868,0.201227709030501,0.825011192905486,4.68813777546109,0.143794181817921,0.231993538076818,0.993744216823525
"1133","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-05-Image Export-68.tif","zone 1",NA,NA,0.432834792368126,0.859888280432278,0.160379694328295,0.818574861238649,4.9058841212764,0.153588344087793,0.245211125997314,0.991291717527924
"1134","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-05-Image Export-68.tif","zone 2",NA,NA,0.447457310478523,0.832164630414753,0.149354729204148,0.812246664115907,4.85617211510631,0.14355207105081,0.245675537300166,0.989829412843368
"1135","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-05-Image Export-68.tif","zone 3",NA,NA,0.412189613304765,0.852126736453693,0.168650016058051,0.823932018161412,5.01645802234096,0.147196652422175,0.24698709137887,0.986557534014896
"1136","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-05-Image Export-68.tif","zone 4",NA,NA,0.412455718804204,0.853622480796026,0.173347646162162,0.825061604768221,5.02292846350091,0.150925876050751,0.250561573614588,0.98212935806279
"1137","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-06-Image Export-69.tif","zone 1",NA,NA,0.461161810019386,0.827787128017532,0.160192559219526,0.810668515797708,4.93399469603976,0.141121439696853,0.223654089215021,0.995307838532472
"1138","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-06-Image Export-69.tif","zone 2",NA,NA,0.530112855831038,0.806987128557467,0.146141679719391,0.789723109206543,4.98131517559626,0.144424614357472,0.268060448613905,0.985436589664522
"1139","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-06-Image Export-69.tif","zone 3",NA,NA,0.459845913682277,0.834351022732416,0.171064134538509,0.813388563922049,4.94818212288628,0.14415175361173,0.231425761283562,0.994841367189796
"1140","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-06-Image Export-69.tif","zone 4",NA,NA,0.465791960004081,0.830348696880379,0.1795920885093,0.812196950821345,4.92502108388232,0.148972941429676,0.230630195847759,0.991652114921802
"1141","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-07-Image Export-70.tif","zone 1",NA,NA,0.463587644117947,0.837830133045833,0.162721230933455,0.809688269394279,4.94038020467425,0.147787218281786,0.237380369932987,0.990804364162654
"1142","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-07-Image Export-70.tif","zone 2",NA,NA,0.457352882358943,0.840697398315956,0.167814276192366,0.812495170050675,4.99774314057344,0.148612683974923,0.237585284925639,0.991477972513031
"1143","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-07-Image Export-70.tif","zone 3",NA,NA,0.470437526782981,0.844057772098039,0.17324305458394,0.812548802843247,4.93026588262603,0.153603393358847,0.238083426454036,0.992234992531019
"1144","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-07-Image Export-70.tif","zone 4",NA,NA,0.456052127333946,0.827095001835826,0.160473370387568,0.81084363211237,4.99535451521095,0.140803384134032,0.240308724385535,0.988705476772216
"1145","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-08-Image Export-71.tif","zone 1",NA,NA,0.515589399040914,0.843376886638825,0.137762893295414,0.795022896303098,5.12442846381225,0.160325334551724,0.27054719695589,0.984235684997936
"1146","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-08-Image Export-71.tif","zone 2",NA,NA,0.529777522701765,0.839029927759892,0.144573205032618,0.792557780158487,5.14493987559056,0.163045430218859,0.284525745079095,0.980520917678812
"1147","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-08-Image Export-71.tif","zone 3",NA,NA,0.499549076624834,0.821723985256229,0.148605391124501,0.796364498180458,5.04164988943792,0.148456519936353,0.265691128030445,0.981996250418251
"1148","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-08-Image Export-71.tif","zone 4",NA,NA,0.514803948576676,0.825119469722753,0.163589855754205,0.795564497500255,5.10078695637383,0.151073489989806,0.277409462039945,0.982586466165414
"1149","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-09-Image Export-72.tif","zone 1",NA,NA,0.451297347209468,0.865110437379933,0.173654203298232,0.817892732714349,5.17189284890667,0.160554121093797,0.25027263786349,0.994107232738812
"1150","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-09-Image Export-72.tif","zone 2",NA,NA,0.519226170798898,0.806666633566225,0.159962841378656,0.795485591776349,4.99660068227195,0.147988454717219,0.265619475619539,0.98578989406604
"1151","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-09-Image Export-72.tif","zone 3",NA,NA,0.49447761452913,0.81765783676103,0.172111163724519,0.803142612828623,5.04112821995987,0.143451677582064,0.258001178107799,0.987213185804289
"1152","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-09-Image Export-72.tif","zone 4",NA,NA,0.467968788899092,0.853694982993276,0.164895318251228,0.811213394721627,5.11564742566151,0.15560089702632,0.247166369931272,0.993615273477812
"1153","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-10-Image Export-73.tif","zone 1",NA,NA,0.452816712580349,0.84366907972018,0.1688185142945,0.81470514114206,5.08352339608044,0.147364117261621,0.243911656847295,0.992839723071506
"1154","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-10-Image Export-73.tif","zone 2",NA,NA,0.447466778900112,0.835545475416942,0.165141583598286,0.814063954868551,4.96125432647601,0.144948302875413,0.229838874149422,0.991129976338468
"1155","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-10-Image Export-73.tif","zone 3",NA,NA,0.446010580553005,0.851322456398419,0.17294708232238,0.818401799306193,5.0297214927697,0.151719646128515,0.235864309925575,0.993781574245321
"1156","AK23","2ug","4h","RhoA","63X-RhoA-AK23-2-4h-10-Image Export-73.tif","zone 4",NA,NA,0.437655555555556,0.847312774760525,0.179168335716801,0.82036002023603,5.02140366109233,0.150386426510058,0.228554943760861,0.998322368421053
"1157","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-01-Image Export-08.tif","zone 1",NA,NA,0.359460391796755,0.889752128616665,0.1846949071764,0.845192782709247,4.96081018235851,0.159309441043943,0.235125268646373,0.9890860458112
"1158","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-01-Image Export-08.tif","zone 2",NA,NA,0.38443144577084,0.875470717591942,0.178906709313081,0.835611798285889,4.91944573392452,0.153025482968285,0.238989039068583,0.984792249145022
"1159","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-01-Image Export-08.tif","zone 3",NA,NA,0.422765299459239,0.86377575859977,0.153347591331537,0.821439618576336,5.02090295500364,0.155624167483798,0.281878277328631,0.974849525439515
"1160","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-01-Image Export-08.tif","zone 4",NA,NA,0.379778726660545,0.886942057028653,0.171047218312577,0.837168681257014,4.98291189717571,0.160205217182125,0.242392334591304,0.98494016874249
"1161","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-02-Image Export-09.tif","zone 1",NA,NA,0.404116365676972,0.868010477194622,0.147444583036338,0.824145640070741,4.94549302420902,0.152233359089329,0.262058017671868,0.97471325726177
"1162","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-02-Image Export-09.tif","zone 2",NA,NA,0.424578440975411,0.830191945914706,0.162559373800215,0.816632774376764,4.81690709599115,0.13849401984213,0.280847177820136,0.967594959832631
"1163","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-02-Image Export-09.tif","zone 3",NA,NA,0.408470625446383,0.865333814747875,0.162974641249665,0.8258605540251,4.82238743596773,0.152050386433262,0.264811242213966,0.975062934428059
"1164","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-02-Image Export-09.tif","zone 4",NA,NA,0.363000234669932,0.879954414968157,0.20477422022161,0.844047547019012,4.70893553744948,0.150344073170523,0.236352649954025,0.984384183784029
"1165","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-03-Image Export-10.tif","zone 1",NA,NA,0.406314192429344,0.875433242273178,0.14922842375824,0.825441459204843,4.89180103111481,0.157814342904444,0.266208579216393,0.980835537802639
"1166","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-03-Image Export-10.tif","zone 2",NA,NA,0.374396337108458,0.885742306466044,0.171262350288099,0.837264200251675,4.87563825114298,0.160689108115691,0.251118881450452,0.98583554110393
"1167","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-03-Image Export-10.tif","zone 3",NA,NA,0.437218263442506,0.861859337719724,0.135639032522314,0.81366654150937,4.86829983570014,0.152853496524503,0.28060171615305,0.973909198410842
"1168","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-03-Image Export-10.tif","zone 4",NA,NA,0.364473288439955,0.89804507697847,0.18596723275473,0.843909241403938,4.90498782268284,0.165161505060648,0.243847957729997,0.989174973107542
"1169","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-04-Image Export-11.tif","zone 1",NA,NA,0.43270081624324,0.863566509057292,0.139031949233352,0.814266364996769,4.7040271558415,0.153486524069214,0.2728402222858,0.973226351563331
"1170","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-04-Image Export-11.tif","zone 2",NA,NA,0.397130782573207,0.874470292795519,0.163746873566319,0.827309812094004,4.72137560353104,0.155322212805334,0.262942626776979,0.979017210285064
"1171","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-04-Image Export-11.tif","zone 3",NA,NA,0.428030292827263,0.854734874705128,0.13805542454863,0.814206451212461,4.68558714723786,0.149121030618154,0.278448376649326,0.972195330790307
"1172","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-04-Image Export-11.tif","zone 4",NA,NA,0.40235746352413,0.874783033983443,0.154432789313361,0.826297739686427,4.73908937989371,0.154383034277162,0.259880773039299,0.982208399882957
"1173","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-05-Image Export-12.tif","zone 1",NA,NA,0.4427375063769,0.826110076013771,0.171144385493778,0.813999909703092,4.71672290160843,0.143509335273363,0.29046706759534,0.962853559003269
"1174","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-05-Image Export-12.tif","zone 2",NA,NA,0.389329527599225,0.872006661203842,0.168772553945248,0.831979112845628,4.97804870409716,0.155269208662379,0.270669608479315,0.971988200527389
"1175","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-05-Image Export-12.tif","zone 3",NA,NA,0.403507029894909,0.871677923183385,0.163578331555312,0.827416792164065,4.80368808988647,0.15938107925401,0.259429396710908,0.982014865608444
"1176","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-05-Image Export-12.tif","zone 4",NA,NA,0.400306234057749,0.862845009839886,0.156446881680255,0.827143800292487,4.91338701134698,0.153483013906224,0.269825771590268,0.972693777012277
"1177","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-06-Image Export-13.tif","zone 1",NA,NA,0.36081714110805,0.873584340830221,0.201641189127602,0.844803765942251,4.64601171184458,0.146079528093925,0.22422000909173,0.985833533755192
"1178","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-06-Image Export-13.tif","zone 2",NA,NA,0.399904050607081,0.855793355501837,0.171942479596381,0.828473656089515,4.68674751212063,0.144741143364895,0.246793977483633,0.982894854141354
"1179","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-06-Image Export-13.tif","zone 3",NA,NA,0.344122099785736,0.887204931154491,0.213162918759313,0.852091893344217,4.64059299078383,0.152196703583381,0.212317007238359,0.993629690837768
"1180","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-06-Image Export-13.tif","zone 4",NA,NA,0.333012182430364,0.88286933350742,0.218845060230242,0.855810989184777,4.68182438730492,0.148557205957264,0.210259683946486,0.994211497607728
"1181","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-07-Image Export-14.tif","zone 1",NA,NA,0.383547689011325,0.872301313451776,0.164589817636547,0.832344065061388,4.61578481661156,0.14881778512485,0.239050897279792,0.981731546677561
"1182","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-07-Image Export-14.tif","zone 2",NA,NA,0.427831884501581,0.851906472417194,0.156234439117106,0.817005630207802,4.51808571902067,0.145421545466254,0.256522733908945,0.981844150846874
"1183","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-07-Image Export-14.tif","zone 3",NA,NA,0.375212590551985,0.871724002572201,0.17390936626545,0.836412941536578,4.69592425858269,0.148957671591468,0.24104795792631,0.983290962313629
"1184","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-07-Image Export-14.tif","zone 4",NA,NA,0.431527691051933,0.850457288363098,0.149838628360647,0.814749796109241,4.61291636258273,0.146485507784419,0.264081253204733,0.977935278364979
"1185","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-08-Image Export-15.tif","zone 1",NA,NA,0.361823650647893,0.881643906370838,0.190650245796279,0.84352946093936,4.84096555407923,0.155478635600058,0.240861734630177,0.987849775193868
"1186","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-08-Image Export-15.tif","zone 2",NA,NA,0.375775982042649,0.879186881127802,0.171268694275994,0.837282334455668,4.72573676874924,0.152387213877835,0.232308639839574,0.988760810793395
"1187","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-08-Image Export-15.tif","zone 3",NA,NA,0.396196530966228,0.872388394466563,0.180435962435166,0.831825737849879,4.6814196337039,0.154344154099304,0.251518627257672,0.989902377951923
"1188","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-08-Image Export-15.tif","zone 4",NA,NA,0.368941954902561,0.893455790031517,0.190820157377783,0.842073246607489,4.81463536198262,0.164163325784657,0.247742260929282,0.989587580233677
"1189","AK23","2ug","4h","RhoA","63X-RhoA-Ak23-2-4h-09-Image Export-16.tif","zone 1",NA,NA,0.400369686766656,0.871826114824283,0.172992635403576,0.829727026663946,4.7681623906756,0.156290917433399,0.25522706795247,0.978225204413677
